"","investment.date","company.id","firm.name","round.number","amount","valuation","equity.invested","equity","cum.inv.by.firm","max.cum.inv.by.firm","max.cum.inv.cum","lead.vc","lead.firm","lead.firm.1","lead.firm.2","lead.firm.3","lead.firm.4","lead.firm.5","lead.firm.6","lead.firm.7","lead.firm.8","lead.firm.9","lead.firm.10"
"1279",2003-11-10,"Company M","Fund 8",8,2,34,27,356,122,192,192,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280",2003-11-10,"Company M","Fund 9",8,3,25,26,356,112,192,192,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281",2003-11-17,"Company M","Fund 1",9,1,28,38,406,171,242,242,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",2003-11-17,"Company M","Fund 10",9,6,39,43,406,231,242,242,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",2003-11-17,"Company M","Fund 2",9,7,26,50,406,242,242,242,TRUE,"Fund 2","Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284",2003-11-17,"Company M","Fund 3",9,8,38,45,406,197,242,242,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285",2003-11-17,"Company M","Fund 4",9,1,34,50,406,225,242,242,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",2003-11-17,"Company M","Fund 5",9,6,27,46,406,191,242,242,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",2003-11-17,"Company M","Fund 6",9,2,33,37,406,166,242,242,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288",2003-11-17,"Company M","Fund 7",9,8,31,39,406,181,242,242,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",2003-11-17,"Company M","Fund 8",9,1,23,29,406,151,242,242,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290",2003-11-17,"Company M","Fund 9",9,10,32,29,406,141,242,242,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291",2003-12-21,"Company M","Fund 1",10,5,26,39,456,210,299,299,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292",2003-12-21,"Company M","Fund 10",10,2,31,49,456,280,299,299,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293",2003-12-21,"Company M","Fund 2",10,5,24,57,456,299,299,299,TRUE,"Fund 2","Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294",2003-12-21,"Company M","Fund 3",10,6,34,53,456,250,299,299,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295",2003-12-21,"Company M","Fund 4",10,9,26,51,456,276,299,299,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",2003-12-21,"Company M","Fund 5",10,10,25,52,456,243,299,299,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",2003-12-21,"Company M","Fund 6",10,1,24,39,456,205,299,299,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298",2003-12-21,"Company M","Fund 7",10,9,35,47,456,228,299,299,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",2003-12-21,"Company M","Fund 8",10,4,24,30,456,181,299,299,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300",2003-12-21,"Company M","Fund 9",10,2,27,39,456,180,299,299,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301",2004-01-18,"Company N","Fund 1",1,7,25,1,10,1,1,1,TRUE,"Fund 1","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1302",2004-01-18,"Company N","Fund 10",1,5,21,1,10,1,1,1,TRUE,"Fund 10","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1303",2004-01-18,"Company N","Fund 2",1,7,24,1,10,1,1,1,TRUE,"Fund 2","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1304",2004-01-18,"Company N","Fund 3",1,9,36,1,10,1,1,1,TRUE,"Fund 3","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1305",2004-01-18,"Company N","Fund 4",1,2,29,1,10,1,1,1,TRUE,"Fund 4","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1306",2004-01-18,"Company N","Fund 5",1,2,27,1,10,1,1,1,TRUE,"Fund 5","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1307",2004-01-18,"Company N","Fund 6",1,6,34,1,10,1,1,1,TRUE,"Fund 6","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1308",2004-01-18,"Company N","Fund 7",1,4,30,1,10,1,1,1,TRUE,"Fund 7","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1309",2004-01-18,"Company N","Fund 8",1,5,39,1,10,1,1,1,TRUE,"Fund 8","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1310",2004-01-18,"Company N","Fund 9",1,7,25,1,10,1,1,1,TRUE,"Fund 9","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1311",2004-07-16,"Company N","Fund 1",2,4,22,7,54,8,10,10,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312",2004-07-16,"Company N","Fund 10",2,8,39,5,54,6,10,10,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313",2004-07-16,"Company N","Fund 2",2,4,21,7,54,8,10,10,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314",2004-07-16,"Company N","Fund 3",2,8,35,9,54,10,10,10,TRUE,"Fund 3","Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315",2004-07-16,"Company N","Fund 4",2,5,27,2,54,3,10,10,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316",2004-07-16,"Company N","Fund 5",2,10,23,2,54,3,10,10,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317",2004-07-16,"Company N","Fund 6",2,2,31,6,54,7,10,10,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318",2004-07-16,"Company N","Fund 7",2,10,24,4,54,5,10,10,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319",2004-07-16,"Company N","Fund 8",2,6,23,5,54,6,10,10,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320",2004-07-16,"Company N","Fund 9",2,2,28,7,54,8,10,10,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321",2005-01-11,"Company N","Fund 1",3,3,27,11,113,19,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322",2005-01-11,"Company N","Fund 10",3,4,32,13,113,19,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323",2005-01-11,"Company N","Fund 2",3,2,36,11,113,19,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324",2005-01-11,"Company N","Fund 3",3,2,33,17,113,27,27,27,TRUE,"Fund 3","Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325",2005-01-11,"Company N","Fund 4",3,1,34,7,113,10,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326",2005-01-11,"Company N","Fund 5",3,6,28,12,113,15,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327",2005-01-11,"Company N","Fund 6",3,6,24,8,113,15,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328",2005-01-11,"Company N","Fund 7",3,8,33,14,113,19,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329",2005-01-11,"Company N","Fund 8",3,4,22,11,113,17,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330",2005-01-11,"Company N","Fund 9",3,7,37,9,113,17,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331",2005-01-31,"Company N","Fund 1",4,2,35,14,156,33,46,46,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332",2005-01-31,"Company N","Fund 10",4,1,33,17,156,36,46,46,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333",2005-01-31,"Company N","Fund 2",4,7,37,13,156,32,46,46,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334",2005-01-31,"Company N","Fund 3",4,1,25,19,156,46,46,46,TRUE,"Fund 3","Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335",2005-01-31,"Company N","Fund 4",4,7,33,8,156,18,46,46,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336",2005-01-31,"Company N","Fund 5",4,2,21,18,156,33,46,46,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337",2005-01-31,"Company N","Fund 6",4,7,40,14,156,29,46,46,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338",2005-01-31,"Company N","Fund 7",4,8,39,22,156,41,46,46,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339",2005-01-31,"Company N","Fund 8",4,8,30,15,156,32,46,46,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340",2005-01-31,"Company N","Fund 9",4,9,33,16,156,33,46,46,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341",2005-02-26,"Company N","Fund 1",5,3,25,16,208,49,71,71,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342",2005-02-26,"Company N","Fund 10",5,4,40,18,208,54,71,71,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343",2005-02-26,"Company N","Fund 2",5,10,34,20,208,52,71,71,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344",2005-02-26,"Company N","Fund 3",5,1,38,20,208,66,71,71,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",2005-02-26,"Company N","Fund 4",5,1,40,15,208,33,71,71,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346",2005-02-26,"Company N","Fund 5",5,1,36,20,208,53,71,71,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347",2005-02-26,"Company N","Fund 6",5,3,32,21,208,50,71,71,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348",2005-02-26,"Company N","Fund 7",5,2,21,30,208,71,71,71,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349",2005-02-26,"Company N","Fund 8",5,8,27,23,208,55,71,71,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350",2005-02-26,"Company N","Fund 9",5,5,40,25,208,58,71,71,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351",2005-03-15,"Company N","Fund 1",6,7,37,19,246,68,103,103,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352",2005-03-15,"Company N","Fund 10",6,5,32,22,246,76,103,103,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353",2005-03-15,"Company N","Fund 2",6,7,34,30,246,82,103,103,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354",2005-03-15,"Company N","Fund 3",6,9,22,21,246,87,103,103,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355",2005-03-15,"Company N","Fund 4",6,1,35,16,246,49,103,103,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356",2005-03-15,"Company N","Fund 5",6,8,37,21,246,74,103,103,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357",2005-03-15,"Company N","Fund 6",6,4,39,24,246,74,103,103,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358",2005-03-15,"Company N","Fund 7",6,7,23,32,246,103,103,103,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359",2005-03-15,"Company N","Fund 8",6,4,23,31,246,86,103,103,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360",2005-03-15,"Company N","Fund 9",6,1,21,30,246,88,103,103,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361",2005-03-19,"Company N","Fund 1",7,6,31,26,299,94,142,142,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362",2005-03-19,"Company N","Fund 10",7,10,23,27,299,103,142,142,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363",2005-03-19,"Company N","Fund 2",7,10,34,37,299,119,142,142,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364",2005-03-19,"Company N","Fund 3",7,9,39,30,299,117,142,142,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365",2005-03-19,"Company N","Fund 4",7,1,31,17,299,66,142,142,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366",2005-03-19,"Company N","Fund 5",7,4,32,29,299,103,142,142,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367",2005-03-19,"Company N","Fund 6",7,6,34,28,299,102,142,142,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368",2005-03-19,"Company N","Fund 7",7,9,22,39,299,142,142,142,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369",2005-03-19,"Company N","Fund 8",7,5,24,35,299,121,142,142,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370",2005-03-19,"Company N","Fund 9",7,5,31,31,299,119,142,142,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371",2005-05-13,"Company N","Fund 1",8,7,31,32,364,126,190,190,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372",2005-05-13,"Company N","Fund 10",8,6,38,37,364,140,190,190,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373",2005-05-13,"Company N","Fund 2",8,9,34,47,364,166,190,190,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374",2005-05-13,"Company N","Fund 3",8,5,34,39,364,156,190,190,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375",2005-05-13,"Company N","Fund 4",8,8,34,18,364,84,190,190,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376",2005-05-13,"Company N","Fund 5",8,6,25,33,364,136,190,190,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377",2005-05-13,"Company N","Fund 6",8,8,38,34,364,136,190,190,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378",2005-05-13,"Company N","Fund 7",8,8,33,48,364,190,190,190,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379",2005-05-13,"Company N","Fund 8",8,7,39,40,364,161,190,190,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380",2005-05-13,"Company N","Fund 9",8,9,23,36,364,155,190,190,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381",2005-06-06,"Company N","Fund 1",9,7,38,39,437,165,246,246,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382",2005-06-06,"Company N","Fund 10",9,4,36,43,437,183,246,246,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383",2005-06-06,"Company N","Fund 2",9,1,25,56,437,222,246,246,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384",2005-06-06,"Company N","Fund 3",9,7,36,44,437,200,246,246,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385",2005-06-06,"Company N","Fund 4",9,7,23,26,437,110,246,246,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386",2005-06-06,"Company N","Fund 5",9,8,24,39,437,175,246,246,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387",2005-06-06,"Company N","Fund 6",9,7,39,42,437,178,246,246,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388",2005-06-06,"Company N","Fund 7",9,8,22,56,437,246,246,246,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389",2005-06-06,"Company N","Fund 8",9,4,27,47,437,208,246,246,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390",2005-06-06,"Company N","Fund 9",9,1,24,45,437,200,246,246,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391",2005-06-22,"Company N","Fund 1",10,9,33,46,491,211,310,310,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392",2005-06-22,"Company N","Fund 10",10,3,34,47,491,230,310,310,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393",2005-06-22,"Company N","Fund 2",10,10,38,57,491,279,310,310,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394",2005-06-22,"Company N","Fund 3",10,3,36,51,491,251,310,310,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395",2005-06-22,"Company N","Fund 4",10,9,21,33,491,143,310,310,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396",2005-06-22,"Company N","Fund 5",10,8,38,47,491,222,310,310,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397",2005-06-22,"Company N","Fund 6",10,8,22,49,491,227,310,310,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398",2005-06-22,"Company N","Fund 7",10,6,22,64,491,310,310,310,TRUE,"Fund 7","Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",2005-06-22,"Company N","Fund 8",10,5,27,51,491,259,310,310,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400",2005-06-22,"Company N","Fund 9",10,10,26,46,491,246,310,310,FALSE,NA,"Fund 7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401",2005-08-15,"Company O","Fund 1",1,7,31,1,10,1,1,1,TRUE,"Fund 1","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1402",2005-08-15,"Company O","Fund 10",1,6,38,1,10,1,1,1,TRUE,"Fund 10","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1403",2005-08-15,"Company O","Fund 2",1,8,30,1,10,1,1,1,TRUE,"Fund 2","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1404",2005-08-15,"Company O","Fund 3",1,10,32,1,10,1,1,1,TRUE,"Fund 3","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1405",2005-08-15,"Company O","Fund 4",1,1,31,1,10,1,1,1,TRUE,"Fund 4","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1406",2005-08-15,"Company O","Fund 5",1,6,32,1,10,1,1,1,TRUE,"Fund 5","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1407",2005-08-15,"Company O","Fund 6",1,1,39,1,10,1,1,1,TRUE,"Fund 6","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1408",2005-08-15,"Company O","Fund 7",1,5,29,1,10,1,1,1,TRUE,"Fund 7","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1409",2005-08-15,"Company O","Fund 8",1,2,21,1,10,1,1,1,TRUE,"Fund 8","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1410",2005-08-15,"Company O","Fund 9",1,9,39,1,10,1,1,1,TRUE,"Fund 9","Fund 1","Fund 10","Fund 2","Fund 3","Fund 4","Fund 5","Fund 6","Fund 7","Fund 8","Fund 9"
"1411",2005-08-18,"Company O","Fund 1",2,7,31,7,55,8,11,11,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",2005-08-18,"Company O","Fund 10",2,3,33,6,55,7,11,11,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",2005-08-18,"Company O","Fund 2",2,7,26,8,55,9,11,11,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",2005-08-18,"Company O","Fund 3",2,6,32,10,55,11,11,11,TRUE,"Fund 3","Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",2005-08-18,"Company O","Fund 4",2,2,32,1,55,2,11,11,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416",2005-08-18,"Company O","Fund 5",2,9,37,6,55,7,11,11,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417",2005-08-18,"Company O","Fund 6",2,10,31,1,55,2,11,11,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",2005-08-18,"Company O","Fund 7",2,6,25,5,55,6,11,11,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419",2005-08-18,"Company O","Fund 8",2,1,38,2,55,3,11,11,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420",2005-08-18,"Company O","Fund 9",2,3,24,9,55,10,11,11,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",2005-09-10,"Company O","Fund 1",3,3,28,14,109,22,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",2005-09-10,"Company O","Fund 10",3,3,29,9,109,16,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423",2005-09-10,"Company O","Fund 2",3,9,25,15,109,24,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424",2005-09-10,"Company O","Fund 3",3,8,22,16,109,27,27,27,TRUE,"Fund 3","Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425",2005-09-10,"Company O","Fund 4",3,3,22,3,109,5,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426",2005-09-10,"Company O","Fund 5",3,7,32,15,109,22,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427",2005-09-10,"Company O","Fund 6",3,10,33,11,109,13,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428",2005-09-10,"Company O","Fund 7",3,2,24,11,109,17,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",2005-09-10,"Company O","Fund 8",3,2,27,3,109,6,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430",2005-09-10,"Company O","Fund 9",3,9,33,12,109,22,27,27,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431",2005-10-29,"Company O","Fund 1",4,4,30,17,165,39,51,51,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432",2005-10-29,"Company O","Fund 10",4,9,33,12,165,28,51,51,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433",2005-10-29,"Company O","Fund 2",4,6,32,24,165,48,51,51,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434",2005-10-29,"Company O","Fund 3",4,2,24,24,165,51,51,51,TRUE,"Fund 3","Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435",2005-10-29,"Company O","Fund 4",4,8,22,6,165,11,51,51,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436",2005-10-29,"Company O","Fund 5",4,6,40,22,165,44,51,51,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437",2005-10-29,"Company O","Fund 6",4,4,21,21,165,34,51,51,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438",2005-10-29,"Company O","Fund 7",4,3,32,13,165,30,51,51,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439",2005-10-29,"Company O","Fund 8",4,3,24,5,165,11,51,51,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440",2005-10-29,"Company O","Fund 9",4,6,26,21,165,43,51,51,FALSE,NA,"Fund 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441",2005-10-30,"Company O","Fund 1",5,3,26,21,216,60,78,78,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442",2005-10-30,"Company O","Fund 10",5,5,32,21,216,49,78,78,FALSE,NA,"Fund 2",NA,NA,NA,NA,NA,NA,NA,NA,NA
